case,h,candidate_basis,status,error_message,eta,candidate_kind,fit_scope,best_direction_summary,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,fit_residual_norm,fit_relative_residual,coefficient_rank,coefficient_condition,coefficient_norm,max_abs_coefficient,final_stage_selector_distance_norm,final_stage_selector_relative_distance,nonfinal_stage_energy_fraction,stage0_energy_fraction,stage1_energy_fraction,stage2_energy_fraction,degenerates_to_final_stage_selector,meaningful_nonfinal_energy,basis_value_norm,compressed_value_norm,velocity_basis_value_norm,target_bridge_value_norm,terminal_velocity_norm,residual_norm,min_jacobian_rank,row_span_reproduces_terminal_bridge,velocity_compression_spans_target,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.04,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_near_selector_spans_not_full_tfe,,0.0000000000000000e+00,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=0.0000000000000000e+00,24,8,16,24,8,132,24,24,0,4.7326773809892167e+01,3.7137778489504708e-01,5.9253509467104930e-16,1.5955049514835741e-15,3.8230923152759064e-15,8.2812407106272599e-16,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,True,False,6.7793097057991046e-16,1.1845240094537087e-17,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,True,True,True,True,False,False,False,False,The state-local oracle only spans when it is numerically the final-stage selector.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_near_selector_spans_not_full_tfe,,0.0000000000000000e+00,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=0.0000000000000000e+00;row_fit_min=0.0000000000000000e+00,24,8,16,24,8,132,24,24,0,4.7326773809892167e+01,3.7137778489504708e-01,5.9253509467104930e-16,1.5955049514835741e-15,3.8230923152759064e-15,8.2812407106272599e-16,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,True,False,6.7793097057991046e-16,1.1845240094537087e-17,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,True,True,True,True,False,False,False,False,The state-local oracle only spans when it is numerically the final-stage selector.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-04,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0086901868646957e-04,24,8,16,24,8,132,24,32,8,4.7326742412119046e+01,3.7137778489504708e-01,3.6775031979291481e-05,9.9023241225062132e-05,9.9966550525666718e-05,9.4996523010090758e-05,3.6775237624666254e-05,1.0086901868646957e-04,8,1.0000000000000000e+00,2.8284271388883258e+00,1.0000000000000000e+00,2.8284271247461902e-04,9.9999999999999991e-05,9.9999999500000007e-05,9.9999999500000007e-05,0.0000000000000000e+00,9.9999999500000003e-01,False,False,1.5258398765398319e-12,1.5258397259833676e-12,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-04,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0462809034437868e-04;row_fit_min=9.9949754532688081e-05,24,8,16,24,8,132,24,32,8,4.7326742412119046e+01,3.7137778489504708e-01,3.6775031979291481e-05,9.9023241225062132e-05,9.9966550525666718e-05,9.4996523010090758e-05,3.6775237624666254e-05,1.0086901868646957e-04,8,1.0000000000000000e+00,2.8284271388883258e+00,1.0000000000000000e+00,2.8284271247461902e-04,9.9999999999999991e-05,9.9999999500000007e-05,9.9999999500000007e-05,0.0000000000000000e+00,9.9999999500000003e-01,False,False,1.5258398765398319e-12,1.5258397259833676e-12,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-03,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0086901868646954e-03,24,8,16,24,8,132,24,32,8,4.7326439049911023e+01,3.7137778489504708e-01,3.6774947006747502e-04,9.9023012421543344e-04,9.9966436289968550e-04,9.4995965293890163e-04,3.6775237624666246e-04,1.0086901868646954e-03,8,1.0000000000000000e+00,2.8284285389593986e+00,1.0000000000000000e+00,2.8284271247461901e-03,1.0000000000000000e-03,9.9999950000037520e-04,9.9999950000037520e-04,0.0000000000000000e+00,9.9999950000037519e-01,False,False,1.5258410840707446e-11,1.5258410825651812e-11,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-03,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0462809034437813e-03;row_fit_min=9.9949754532688067e-04,24,8,16,24,8,132,24,32,8,4.7326439049911023e+01,3.7137778489504708e-01,3.6774947006747502e-04,9.9023012421543344e-04,9.9966436289968550e-04,9.4995965293890163e-04,3.6775237624666246e-04,1.0086901868646954e-03,8,1.0000000000000000e+00,2.8284285389593986e+00,1.0000000000000000e+00,2.8284271247461901e-03,1.0000000000000000e-03,9.9999950000037520e-04,9.9999950000037520e-04,0.0000000000000000e+00,9.9999950000037519e-01,False,False,1.5258410840707446e-11,1.5258410825651812e-11,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-02,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0086901868646957e-02,24,8,16,24,8,132,24,32,8,4.7321348556196156e+01,3.7137778489504708e-01,3.6772426979071616e-03,9.9016226803829033e-03,9.9960784260247331e-03,9.4986094169916997e-03,3.6775237624666252e-03,1.0086901868646957e-02,8,1.0000000000000000e+00,2.8285685425670701e+00,1.0000000000000000e+00,2.8284271247461901e-02,1.0000000000000000e-02,9.9995000374968751e-03,9.9995000374968751e-03,0.0000000000000000e+00,9.9995000374968768e-01,False,True,1.5258412182424487e-10,1.5258412182273932e-10,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-02,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0462809034437817e-02;row_fit_min=9.9949754532688059e-03,24,8,16,24,8,132,24,32,8,4.7321348556196156e+01,3.7137778489504708e-01,3.6772426979071616e-03,9.9016226803829033e-03,9.9960784260247331e-03,9.4986094169916997e-03,3.6775237624666252e-03,1.0086901868646957e-02,8,1.0000000000000000e+00,2.8285685425670701e+00,1.0000000000000000e+00,2.8284271247461901e-02,1.0000000000000000e-02,9.9995000374968751e-03,9.9995000374968751e-03,0.0000000000000000e+00,9.9995000374968768e-01,False,True,1.5258412182424487e-10,1.5258412182273932e-10,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000001e-01,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0086901868646957e-01,24,8,16,24,8,132,24,32,8,4.7066879373282674e+01,3.7137778489504708e-01,3.6581708870682308e-02,9.8502684755418138e-02,9.9457173876664792e-02,9.4462357914969361e-02,3.6775237624666252e-02,1.0086901868646957e-01,8,1.0000000000000000e+00,2.8425340807103789e+00,1.0000000000000000e+00,2.8284271247461906e-01,1.0000000000000001e-01,9.9503719020998943e-02,9.9503719020998943e-02,0.0000000000000000e+00,9.9503719020998926e-01,False,True,1.5258412317938051e-09,1.5258412317936546e-09,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000001e-01,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0462809034437817e-01;row_fit_min=9.9949754532688062e-02,24,8,16,24,8,132,24,32,8,4.7066879373282674e+01,3.7137778489504708e-01,3.6581708870682308e-02,9.8502684755418138e-02,9.9457173876664792e-02,9.4462357914969361e-02,3.6775237624666252e-02,1.0086901868646957e-01,8,1.0000000000000000e+00,2.8425340807103789e+00,1.0000000000000000e+00,2.8284271247461906e-01,1.0000000000000001e-01,9.9503719020998943e-02,9.9503719020998943e-02,0.0000000000000000e+00,9.9503719020998926e-01,False,True,1.5258412317938051e-09,1.5258412317936546e-09,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e+00,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0086901868646956e+00,24,8,16,24,8,132,24,32,8,3.7230572930199109e+01,3.7137778489504708e-01,2.5859024920233370e-01,6.9629972421590158e-01,7.0676642456418370e-01,6.6773190505560254e-01,3.6775237624666246e-01,1.0086901868646956e+00,8,1.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,7.0710678118654757e-01,7.0710678118654757e-01,0.0000000000000000e+00,7.0710678118654757e-01,False,True,1.5258412331502824e-08,1.5258412331502810e-08,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.04,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e+00,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0462809034437817e+00;row_fit_min=9.9949754532688073e-01,24,8,16,24,8,132,24,32,8,3.7230572930199109e+01,3.7137778489504708e-01,2.5859024920233370e-01,6.9629972421590158e-01,7.0676642456418370e-01,6.6773190505560254e-01,3.6775237624666246e-01,1.0086901868646956e+00,8,1.0000000000000000e+00,4.0000000000000000e+00,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,7.0710678118654757e-01,7.0710678118654757e-01,0.0000000000000000e+00,7.0710678118654757e-01,False,True,1.5258412331502824e-08,1.5258412331502810e-08,2.6559758644130049e-08,1.1845240094537087e-17,9.1689882164158581e-17,7.2327825647431289e-13,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_near_selector_spans_not_full_tfe,,0.0000000000000000e+00,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=0.0000000000000000e+00,24,8,16,24,8,132,24,24,0,4.7366561181641764e+01,2.6043562229773637e-01,8.0245190381110123e-16,3.0811910319000777e-15,4.9962970557674119e-15,8.9721238607981312e-16,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,True,False,9.0464718704799920e-16,3.3518054480268797e-18,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,True,True,True,True,False,False,False,False,The state-local oracle only spans when it is numerically the final-stage selector.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_near_selector_spans_not_full_tfe,,0.0000000000000000e+00,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=0.0000000000000000e+00;row_fit_min=0.0000000000000000e+00,24,8,16,24,8,132,24,24,0,4.7366561181641764e+01,2.6043562229773637e-01,8.0245190381110123e-16,3.0811910319000777e-15,4.9962970557674119e-15,8.9721238607981312e-16,0.0000000000000000e+00,0.0000000000000000e+00,8,1.0000000000000000e+00,2.8284271247461903e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,True,False,9.0464718704799920e-16,3.3518054480268797e-18,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,True,True,True,True,False,False,False,False,The state-local oracle only spans when it is numerically the final-stage selector.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-04,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0013559466862816e-04,24,8,16,24,8,132,24,32,8,4.7366569817567495e+01,2.6043562229773637e-01,2.6005350988157090e-05,9.9853279511921523e-05,9.9993220509103412e-05,9.9220949140639146e-05,2.6005359349501530e-05,1.0013559466862816e-04,8,1.0000000000000000e+00,2.8284271388883258e+00,1.0000000000000000e+00,2.8284271247461902e-04,9.9999999999999991e-05,9.9999999500000007e-05,9.9999999500000007e-05,0.0000000000000000e+00,9.9999999500000003e-01,False,False,2.6982558929054418e-14,2.6967389771007876e-14,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-04,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0067649647329524e-04;row_fit_min=9.9993132394907228e-05,24,8,16,24,8,132,24,32,8,4.7366569817567495e+01,2.6043562229773637e-01,2.6005350988157090e-05,9.9853279511921523e-05,9.9993220509103412e-05,9.9220949140639146e-05,2.6005359349501530e-05,1.0013559466862816e-04,8,1.0000000000000000e+00,2.8284271388883258e+00,1.0000000000000000e+00,2.8284271247461902e-04,9.9999999999999991e-05,9.9999999500000007e-05,9.9999999500000007e-05,0.0000000000000000e+00,9.9999999500000003e-01,False,False,2.6982558929054418e-14,2.6967389771007876e-14,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-03,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0013559466862819e-03,24,8,16,24,8,132,24,32,8,4.7366626336386084e+01,2.6043562229773637e-01,2.6005350052374897e-04,9.9853275918779434e-04,9.9993172048852617e-04,9.9221040706085604e-04,2.6005359349501534e-04,1.0013559466862819e-03,8,1.0000000000000000e+00,2.8284285389593986e+00,1.0000000000000000e+00,2.8284271247461901e-03,1.0000000000000000e-03,9.9999950000037520e-04,9.9999950000037520e-04,0.0000000000000000e+00,9.9999950000037519e-01,False,False,2.6967544466840147e-13,2.6967392733039957e-13,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-03,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0067649647329524e-03;row_fit_min=9.9993132394907212e-04,24,8,16,24,8,132,24,32,8,4.7366626336386084e+01,2.6043562229773637e-01,2.6005350052374897e-04,9.9853275918779434e-04,9.9993172048852617e-04,9.9221040706085604e-04,2.6005359349501534e-04,1.0013559466862819e-03,8,1.0000000000000000e+00,2.8284285389593986e+00,1.0000000000000000e+00,2.8284271247461901e-03,1.0000000000000000e-03,9.9999950000037520e-04,9.9999950000037520e-04,0.0000000000000000e+00,9.9999950000037519e-01,False,False,2.6967544466840147e-13,2.6967392733039957e-13,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-02,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0013559466862816e-02,24,8,16,24,8,132,24,32,8,4.7365092344390092e+01,2.6043562229773637e-01,2.6004179035838248e-03,9.9848779542568242e-03,9.9988233146878179e-03,9.9217528482629901e-03,2.6005359349501531e-03,1.0013559466862816e-02,8,1.0000000000000000e+00,2.8285685425670701e+00,1.0000000000000000e+00,2.8284271247461901e-02,1.0000000000000000e-02,9.9995000374968751e-03,9.9995000374968751e-03,0.0000000000000000e+00,9.9995000374968768e-01,False,True,2.6967394565144861e-12,2.6967393047802651e-12,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000000e-02,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0067649647329525e-02;row_fit_min=9.9993132394907216e-03,24,8,16,24,8,132,24,32,8,4.7365092344390092e+01,2.6043562229773637e-01,2.6004179035838248e-03,9.9848779542568242e-03,9.9988233146878179e-03,9.9217528482629901e-03,2.6005359349501531e-03,1.0013559466862816e-02,8,1.0000000000000000e+00,2.8285685425670701e+00,1.0000000000000000e+00,2.8284271247461901e-02,1.0000000000000000e-02,9.9995000374968751e-03,9.9995000374968751e-03,0.0000000000000000e+00,9.9995000374968768e-01,False,True,2.6967394565144861e-12,2.6967393047802651e-12,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_stage_scalar_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000001e-01,state_dependent_scalar_stage_direction_grid,state_local_direction_oracle,theta=0.0000000000000000e+00;fit=1.0013559466862816e-01,24,8,16,24,8,132,24,32,8,4.7141460355445382e+01,2.6043562229773637e-01,2.5877247024231428e-02,9.9361396094455642e-02,9.9497264996551982e-02,9.8743074983515589e-02,2.6005359349501531e-02,1.0013559466862816e-01,8,1.0000000000000000e+00,2.8425340807103789e+00,1.0000000000000000e+00,2.8284271247461906e-01,1.0000000000000001e-01,9.9503719020998943e-02,9.9503719020998943e-02,0.0000000000000000e+00,9.9503719020998926e-01,False,True,2.6967393094637933e-11,2.6967393079464510e-11,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
cylindrical_sharp,0.02,state_local_component_direction_oracle,paper_tfe_lower_pair_velocity_compression_state_dependent_tradeoff_not_full_tfe,,1.0000000000000001e-01,state_dependent_component_stage_direction_grid,state_local_direction_oracle,theta_min=0.0000000000000000e+00;theta_max=0.0000000000000000e+00;row_fit_max=1.0067649647329525e-01;row_fit_min=9.9993132394907216e-02,24,8,16,24,8,132,24,32,8,4.7141460355445382e+01,2.6043562229773637e-01,2.5877247024231428e-02,9.9361396094455642e-02,9.9497264996551982e-02,9.8743074983515589e-02,2.6005359349501531e-02,1.0013559466862816e-01,8,1.0000000000000000e+00,2.8425340807103789e+00,1.0000000000000000e+00,2.8284271247461906e-01,1.0000000000000001e-01,9.9503719020998943e-02,9.9503719020998943e-02,0.0000000000000000e+00,9.9503719020998926e-01,False,True,2.6967393094637933e-11,2.6967393079464510e-11,4.4012530933007930e-10,3.3518054480268797e-18,7.0631019132521786e-17,2.8951397496168292e-12,132,False,False,True,True,False,False,False,False,Even a state-local diagonal direction oracle loses the terminal-bridge local span at this non-final energy.,derive a nonlinear full component-mixing or value-level source-free velocity compression,For each sample the probe chooses the best stage-0/stage-1 direction on a finite angular grid; the component oracle may choose a different direction for each of the eight lower-pair rows.
