case,history_mode,h,dictionary_group,coefficient_law,status,error_message,bootstrap_step_count,newton_converged,residual_norm,min_jacobian_rank,raw_terminal_endpoint_velocity_constraint_norm,history_source_norm,source_curvature_norm,candidate_formula_count,selected_formula_count,selected_laws,gain_values,basis_row_count,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,projection_residual_norm,projection_relative_residual,frozen_projection_relative_residual,projection_relative_residual_delta_vs_frozen,max_row_relative_residual,min_row_relative_residual,missing_direction_rank,missing_direction_dominant_variable_family,missing_direction_dominant_variable_fraction,missing_direction_stage0_fraction,missing_direction_stage1_fraction,missing_direction_stage2_fraction,coefficient_derivative_law_spans_terminal_bridge,coefficient_l1_norm,coefficient_l2_norm,max_abs_coefficient,coefficient_min,coefficient_max,coefficient_law_present,coefficient_law_is_bounded,coefficient_derivative_included,target_free_coefficient_derivative,coefficient_law_uses_closure_value_norms,candidate_jacobian_used_for_coefficient,candidate_jacobian_used_for_coefficient_derivative,target_jacobian_used_for_formula,target_direction_oracle_used,target_bridge_used_for_scoring_only,coefficient_gradient_norm,max_abs_coefficient_gradient,derivative_correction_norm,derivative_correction_over_frozen_jacobian,derivative_correction_over_target_jacobian,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target
cylindrical_smooth,zero_initial,0.04,stage2_translation_angular_coupled_matrix,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.32051460256507236,0.8632859570182866,0.8633052169717602,1.925995347362708e-05,0.9442338255287784,0.7045052004976581,8,translation_velocity_v,0.46972878975367116,0.03943799181654601,0.03867164298118269,0.9218903652022713,False,1.0,0.717749469727632,0.5874165350539262,7.093591478348185e-06,0.5874165350539262,True,True,True,True,True,True,True,False,False,True,166356477.12557945,70148342.99595875,0.003002439137702976,0.0006663645196420471,0.008086881295384476,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,stage2_translation_angular_coupled_matrix,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.36153022652636624,0.9737589648025076,0.9737589450886499,-1.971385765742184e-08,0.999397901240939,0.920790607902911,8,translation_velocity_v,0.5100579479732543,7.375796338326901e-12,7.0798245186190304e-12,0.9999999999855445,False,0.9999999999999999,0.4722073895496013,0.23513691724723246,2.839493158422766e-06,0.23513691724723246,True,True,True,True,True,True,True,False,False,True,642827375.9006108,221265275.4410375,4.36110383813675e-06,9.711460833422215e-07,1.1746359355959902e-05,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,combined_matrix_dictionary,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.35425895476015734,0.9541742508606295,0.9541742508606295,0.0,0.9852145451734484,0.907082915714629,8,translation_velocity_v,0.4925565075852263,0.010717424298631938,0.01064382134332104,0.9786387543580469,False,1.0,0.2041241452319315,0.041666666666666664,0.041666666666666664,0.041666666666666664,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,combined_matrix_dictionary,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3301970418129454,0.8893649991757323,0.8848654660969683,-0.004499533078764051,0.9636148156296748,0.7708801772296273,8,translation_velocity_v,0.5287731200646898,0.02280346791938947,0.02239657299925131,0.9547999590813592,False,1.0,0.44248212414043775,0.32853704442450576,2.138967177749412e-06,0.32853704442450576,True,True,True,True,True,True,True,False,False,True,3476252875.9198213,848748759.3754252,0.143810383854624,0.03185705446546816,0.3873442391127899,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,combined_matrix_dictionary,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.36153015169365416,0.9737587632452963,0.9737587913457444,2.8100448079548812e-08,0.9993981238097936,0.9207903702181791,8,translation_velocity_v,0.5100582042078953,1.9116105393246116e-10,1.9089121710963984e-10,0.9999999996179477,False,1.0,0.31052565784109015,0.1198018963168738,7.799800004374094e-07,0.1198018963168738,True,True,True,True,True,True,True,False,False,True,5115246865.6849165,1613514389.369781,9.02597846727515e-06,2.0099369098045953e-06,2.4310906263829612e-05,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.35541764862986686,0.957295120044742,0.957295120044742,0.0,0.9877078316067692,0.9103332001078591,8,translation_velocity_v,0.49416799704345266,0.009224879837645021,0.009187869441016086,0.981587250721339,False,0.9999999999999999,0.18898223650461365,0.03571428571428571,0.03571428571428571,0.03571428571428571,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3282374408130877,0.8840869369252217,0.8848707615534687,0.0007838246282469985,0.9593067099492526,0.7677099410264407,8,translation_velocity_v,0.5261182302199842,0.02100424188895831,0.020599334749144497,0.9583964233618973,False,0.9999999999999999,0.4423754782576429,0.32845783780111454,2.1384514965786905e-06,0.32845783780111454,True,True,True,True,True,True,True,False,False,True,123781300980.12718,29119391611.440132,5.205960854124971,1.1528497091254772,14.021928680271508,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,zero_initial,0.04,combined_all_target_free_dictionary,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,2.3374864007605686e-10,0.0,8.056654275011763e-15,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.36153016680559796,0.9737588039483681,0.9737587979276943,-6.0206738483614686e-09,0.9993980494342202,0.9207903908534397,8,translation_velocity_v,0.5100581565532399,9.330547281348538e-11,9.253747090499966e-11,0.999999999814157,False,1.0000000000000002,0.2838362348938622,0.09744274866032891,6.344089491010906e-07,0.09744274866032891,True,True,True,True,True,True,True,False,False,True,1690804600881.2878,432531501409.94135,0.050494441228502975,0.011187215616568168,0.13600360692209568,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,scalar_gradient,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,4,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625293929332485,0.8988731043869601,0.8988731043869601,0.0,0.9973112989800459,0.7173369484083904,8,translation_velocity_v,0.5560598303964215,2.0808607809290246e-08,2.136470948777271e-08,0.9999999578266828,False,1.0,0.5,0.25,0.25,0.25,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,scalar_gradient,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,4,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625282169792604,0.8988727991091439,0.8988727991091439,0.0,0.9973127942879706,0.7173359338047512,8,translation_velocity_v,0.5560598872479213,4.1292492626963294e-08,4.2277453989695945e-08,0.9999999164300537,False,1.0,0.7070361296796921,0.4999500393441154,4.996065591509304e-05,0.4999500393441154,True,True,True,True,True,True,True,False,False,True,39961918.92924625,8318543.580521,0.049770653472001804,6.823999937015447e-08,0.1292046845437663,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,scalar_gradient,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,4,4,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462530866803992,0.8988734870040069,0.8988734870040036,-3.3306690738754696e-15,0.9973079244097341,0.7173379676838025,8,translation_velocity_v,0.5560597106449636,4.0824057608399455e-14,4.3235630214964545e-14,0.999999999999916,False,1.0,0.707036129679692,0.4999500393441154,4.996065591509305e-05,0.4999500393441154,True,True,True,True,True,True,True,False,False,True,39961918.92115459,8318543.565390104,0.04977065342208738,0.00034517743468736456,0.12920468441418836,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.22890364692847473,0.5942341807697726,0.5942341807697726,0.0,0.840444865099102,0.0007139182262541355,8,angular_velocity_w,0.45383585157314765,0.028098764896734168,0.02835010945430664,0.9435511256489592,False,1.0,0.3535533905932738,0.125,0.125,0.125,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.22909809750111507,0.594738974722528,0.5949898325741362,0.0002508578516081661,0.8526641659846127,0.0006688183797003289,8,angular_velocity_w,0.4661541036039731,0.025376233983446433,0.02611771035207152,0.948506055664482,False,1.0,0.3734530790122854,0.1790981899840304,0.06145583031097277,0.1790981899840304,True,True,True,True,True,True,True,False,False,True,70035229.50222667,31855557.787872437,73.9827351473755,0.09722451644015141,192.05928171666412,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_matrix_core,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.2275829167107238,0.5908055633165595,0.5912333284246666,0.0004277651081070477,0.815984724144541,0.0008779110203601102,8,translation_velocity_v,0.4519368540765116,0.03305990804628374,0.03243534787903182,0.9345047440746844,False,1.0,0.38643694736795936,0.21765745001020123,0.07468707146029051,0.21765745001020123,True,True,True,True,True,True,True,False,False,True,59501496.381464906,26866419.240639415,45.279997477582384,0.07597089826586366,117.54693543504844,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.27187790125492756,0.7057954038281847,0.7057954038281847,0.0,0.9645476071502704,0.0005192490687117366,8,angular_velocity_w,0.5814074106275074,0.023505924584846828,0.022385019908408837,0.9541090555067444,False,1.0,0.3535533905932738,0.125,0.125,0.125,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.2665477035563836,0.691958203306321,0.6954752819416203,0.0035170786352993755,0.9120393907223195,0.0001821084131681956,8,angular_velocity_w,0.5505939938993127,0.036599151811444665,0.03311447308680161,0.9302863751017536,False,1.0,0.5235988343488605,0.36642372189025874,0.01721936543141895,0.36642372189025874,True,True,True,True,True,True,True,False,False,True,208467708.54837546,135454782.01134723,79.54729211819082,0.05405315268913676,206.5048792301559,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
