model,mapping_scope,method,h,reference_h,t_final,status,error_message,steps,runtime_sec,orientation_error_rad,omega_l2_error,max_endpoint_constraint_norm,max_endpoint_velocity_constraint_norm,max_stage_acceleration_constraint_norm,total_newton_iterations,orientation_observed_order,omega_observed_order,notes
double_pendulum,partial_method_side_double_revolute_fullva,double_revolute_gauss6_fullva,0.04,0.005,0.2,ok,,5,1.26582332e+00,7.5292287182495199e-12,2.2567003256946675e-11,7.0343306680859339e-13,8.3229405209894879e-12,3.6787984271304830e-15,20,6.1013956768242483e+00,6.0894047485536529e+00,"ASME double-pendulum lengths, masses, inertias, gravity, and two-revolute topology are mapped into the v029 quaternion FullVA double-revolute harness by a rigid coordinate convention change; friction and external torques are disabled. The zero initial angular speeds are regularized to +/-1e-12 rad/s. A direct trajectory comparison against the v046 rA baseline is still pending."
double_pendulum,partial_method_side_double_revolute_fullva,double_revolute_gauss6_fullva,0.02,0.005,0.2,ok,,10,2.86706342e+00,1.1754322994343636e-13,3.5220459112856248e-13,1.0660751589874130e-14,1.3249851148652239e-13,5.2534904605759095e-15,40,6.1013956768242483e+00,6.0894047485536529e+00,"ASME double-pendulum lengths, masses, inertias, gravity, and two-revolute topology are mapped into the v029 quaternion FullVA double-revolute harness by a rigid coordinate convention change; friction and external torques are disabled. The zero initial angular speeds are regularized to +/-1e-12 rad/s. A direct trajectory comparison against the v046 rA baseline is still pending."
double_pendulum,partial_method_side_double_revolute_fullva,double_revolute_gauss6_fullva,0.01,0.005,0.2,ok,,20,3.37381683e+00,1.5971446895110178e-15,4.8672866219197025e-15,1.2079957769190620e-15,2.6875965580699068e-14,8.9855166439196269e-13,60,6.1013956768242483e+00,6.0894047485536529e+00,"ASME double-pendulum lengths, masses, inertias, gravity, and two-revolute topology are mapped into the v029 quaternion FullVA double-revolute harness by a rigid coordinate convention change; friction and external torques are disabled. The zero initial angular speeds are regularized to +/-1e-12 rad/s. A direct trajectory comparison against the v046 rA baseline is still pending."
