case,predictor_law,source_law_family,status,error_message,h_values,reference_h,t_final,reference_completed,steps,source_free_converged_steps,position_errors,velocity_errors,terminal_velocity_values,residual_values,position_order,velocity_order,min_position_velocity_order,max_terminal_velocity,max_residual_norm,min_jacobian_rank,max_raw_jacobian_condition,max_scaled_jacobian_condition,terminal_velocity_closed,smooth_order_ok,terminal_tolerance,smooth_order_floor,row_families_substituted,stage_rows_substituted,source_consistency_rows,endpoint_pose_velocity_predictor_closure_rows,source_free_lower_pair_rows,history_source_block_count,history_source_bootstrap_policy,lower_pair_row_formula,linear_solve_policy,output_policy,start_z0_policy,external_endpoint_source_removed,endpoint_boundary_source_removed,terminal_row_replacement_used,projection_used,target_jacobian_used_for_formula,target_direction_oracle_used,trajectory_h_sweep_present,accepted_h_sweep_present,full_tfe_stage_replacement,conclusion
cylindrical_smooth,recurrent_nonlinearhistory_velocity_terminal_source0normhistorydelta_z,nonlinear_history_source_law,paper_tfe_lower_pair_recurrent_nonlinear_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4262472222812190e-08,1.4424011955900208e-09","2.9272159191452987e-07,1.1645495451196423e-07","8.7215648495061904e-08,2.0131316250256924e-07","6.8818681845337760e-13,3.5707803024988351e-12",4.939539630414683,1.329757147131217,1.329757147131217,2.0131316250256924e-07,3.570780302498835e-12,132,215688856.19250953,732.0965851886449,False,False,1e-12,5.0,6,132,16,8,24,2,two_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_nonlinear_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_nonlinearhistory_velocity_terminal_source0curvature_normdelta_z,nonlinear_history_source_law,paper_tfe_lower_pair_recurrent_nonlinear_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4262528075452424e-08,1.4426040415708865e-09","2.9272329640098644e-07,1.1649965858486392e-07","8.7215648441808771e-08,2.0131316243354760e-07","6.8790268254345639e-13,2.3432596969632242e-12",4.939338577839766,1.3292118403782114,1.3292118403782114,2.013131624335476e-07,2.343259696963224e-12,132,230885313.03122765,710.8219653220858,False,False,1e-12,5.0,6,132,16,8,24,2,two_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_nonlinear_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_nonlinearhistory_velocity_terminal_source0historyhadamard_z,nonlinear_history_source_law,paper_tfe_lower_pair_recurrent_nonlinear_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3852077848009923e-08,4.6904297489121446e-10","3.1939268559259325e-07,2.7751087343908843e-08","1.6944303171610783e-07,1.9540590777450991e-07","9.2695262822181911e-13,2.5231804161772766e-12",6.546781281321377,3.524715068586823,3.524715068586823,1.954059077745099e-07,2.5231804161772766e-12,132,2610522363.183584,6697.909988694383,False,False,1e-12,5.0,6,132,16,8,24,2,two_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_nonlinear_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_nonlinearhistory_velocity_terminal_source0bilinear_history_z,nonlinear_history_source_law,paper_tfe_lower_pair_recurrent_nonlinear_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3850456981231135e-08,4.2933976368746752e-10","3.1748660831401279e-07,3.0911446810861988e-08","1.1983901800283489e-07,6.3794206677557956e-07","6.7700914376492123e-13,3.4314770255958646e-12",6.674328271892563,3.360482653574883,3.360482653574883,6.379420667755796e-07,3.4314770255958646e-12,132,1250496000.8180346,43902230.666729435,False,False,1e-12,5.0,6,132,16,8,24,2,two_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_nonlinear_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_nonlinearhistory_velocity_terminal_source0normseconddiff_z,nonlinear_history_source_law,paper_tfe_lower_pair_recurrent_nonlinear_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4405557267936104e-08,1.8336698909473690e-09","2.9502295922109745e-07,6.3424323088703547e-08","8.7215648495061904e-08,2.0131741900572159e-07","6.8818681845337760e-13,3.2678915906555262e-12",4.59793439413689,2.2177191100095053,2.2177191100095053,2.013174190057216e-07,3.2678915906555262e-12,132,215688857.03627065,732.0965875609171,False,False,1e-12,5.0,6,132,16,8,24,2,two_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_nonlinear_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
