case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,fit_residual_norm,fit_relative_residual,value_residual_norm,value_relative_residual,coefficient_rank,coefficient_condition,coefficient_norm,max_abs_coefficient,coefficient_summary,final_stage_selector_distance_norm,final_stage_selector_relative_distance,nonfinal_stage_energy_fraction,stage0_energy_fraction,stage1_energy_fraction,stage2_energy_fraction,degenerates_to_final_stage_selector,meaningful_nonfinal_energy,basis_value_norm,compressed_value_norm,velocity_basis_value_norm,target_bridge_value_norm,terminal_velocity_norm,residual_norm,min_jacobian_rank,row_span_reproduces_terminal_bridge,velocity_compression_spans_target,value_level_balance_ok,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,base_projection_relative_residual,oracle_projection_relative_residual,gradient_cap,required_coefficient_gradient_fro_norm,max_required_row_gradient_norm,cap_to_required_gradient_ratio,applied_derivative_fraction,derivative_correction_norm,applied_derivative_correction_norm,bounded_formula_present,bounded_gradient_cap_spans_target,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,28,4,6.1720711775168391e+04,3.7127280938507345e-01,5.1760810898888045e-02,1.3941449411449688e-01,2.8588614926532641e-01,4.0247811929323861e-03,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+04,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073259e-04,7.5103494677073259e-04,3.6464472482720589e-01,2.7386093150082901e-04,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,28,4,6.1730053647117950e+02,3.7127280938507345e-01,5.8514702783918002e-04,1.5760567783251868e-03,3.2340224765989713e-03,4.3004908935817139e-05,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,False,False,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+06,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073251e-02,7.5103494677073251e-02,3.6464472482720589e-01,2.7386093150082901e-02,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,24,0,4.6361478140556763e+01,3.7127280938507345e-01,5.1175685449668321e-16,1.3783849545682829e-15,1.8891513511259121e-15,6.8109508307524069e-16,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+08,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073250e+00,1.0000000000000000e+00,3.6464472482720589e-01,3.6464472482720589e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,24,0,4.6361478140556763e+01,3.7127280938507345e-01,5.1175685449668321e-16,1.3783849545682829e-15,1.8891513511259121e-15,6.8109508307524069e-16,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+10,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073252e+02,1.0000000000000000e+00,3.6464472482720589e-01,3.6464472482720589e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,24,0,4.6361478140556763e+01,3.7127280938507345e-01,5.1175685449668321e-16,1.3783849545682829e-15,1.8891513511259121e-15,6.8109508307524069e-16,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+12,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073249e+04,1.0000000000000000e+00,3.6464472482720589e-01,3.6464472482720589e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,24,0,4.6361478140556763e+01,3.7127280938507345e-01,5.1175685449668321e-16,1.3783849545682829e-15,1.8891513511259121e-15,6.8109508307524069e-16,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+14,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073257e+06,1.0000000000000000e+00,3.6464472482720589e-01,3.6464472482720589e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,24,0,4.6361478140556763e+01,3.7127280938507345e-01,5.1175685449668321e-16,1.3783849545682829e-15,1.8891513511259121e-15,6.8109508307524069e-16,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+16,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073252e+08,1.0000000000000000e+00,3.6464472482720589e-01,3.6464472482720589e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.04,universal_bounded_gradient_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,universal_bounded_gradient_nonfinal_full_component_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,24,24,0,4.6361478140556763e+01,3.7127280938507345e-01,5.1175685449668321e-16,1.3783849545682829e-15,1.8891513511259121e-15,6.8109508307524069e-16,3.6464472482720589e-01,9.9999998561326608e-01,3.0619550613943693e-28,3.9718859260391119e-11,5,3.5701436665937002e+05,3.0358074882992864e-04,1.2382849716460902e-04,rank=5;fro=3.035807e-04;max_abs=1.238285e-04,2.8284271410381550e+00,1.0000000057600793e+00,1.0000000000000002e+00,8.0421962872893915e-01,5.9433222087237336e-01,0.0000000000000000e+00,False,True,4.9799322526131485e-16,7.7090710015663037e-18,2.7386093150082900e-08,7.7090710015628417e-18,7.8453137228429296e-17,1.1410763597929276e-12,132,True,True,True,True,True,False,False,9.8201622699192104e-01,1.3783849545682829e-15,1.0000000000000000e+18,1.3314959634032432e+07,5.5271420546935750e+06,7.5103494677073257e+10,1.0000000000000000e+00,3.6464472482720589e-01,3.6464472482720589e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,6.7731541989129925e+08,2.6042001459760067e-01,2.5971468241265633e-01,9.9729155922967672e-01,9.9993882793740496e-01,9.9172396208500735e-01,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+04,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e-13,1.0616994458532977e-13,2.5971476305788754e-01,2.7573902001847970e-14,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,6.7731524939842510e+08,2.6042001459760067e-01,2.5971466084160427e-01,9.9729147639790161e-01,9.9993881450609257e-01,9.9172373309839879e-01,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+06,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e-11,1.0616994458532977e-11,2.5971476305788754e-01,2.7573902001847969e-12,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,6.7721869708069515e+08,2.6042001459760067e-01,2.5968219778147705e-01,9.9716681984960454e-01,9.9982054613757076e-01,9.9158494569718214e-01,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+08,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e-09,1.0616994458532977e-09,2.5971476305788754e-01,2.7573902001847973e-10,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,3.6858376280614465e+08,2.6042001459760067e-01,1.4169733428572975e-01,5.4411076853935192e-01,5.4527099374458399e-01,5.4056338432395912e-01,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+10,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e-07,1.0616994458532977e-07,2.5971476305788754e-01,2.7573902001847972e-08,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,4.3977067104887320e+06,2.6042001459760067e-01,1.6912588512475188e-03,6.4943504970646788e-03,6.5048050820572479e-03,6.4535104416729881e-03,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+12,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e-05,1.0616994458532977e-05,2.5971476305788754e-01,2.7573902001847973e-06,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,4.3978437058294323e+04,2.6042001459760067e-01,1.6895221300332070e-05,6.4876815733377704e-05,6.4981058539527399e-05,6.4469232736668258e-05,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+14,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532978e-03,1.0616994458532978e-03,2.5971476305788754e-01,2.7573902001847971e-04,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,32,8,4.3978441580605744e+02,2.6042001459760067e-01,1.5117507330705003e-07,5.8050481849732163e-07,5.8143754510157004e-07,5.7685788285843373e-07,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+16,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e-01,1.0616994458532977e-01,2.5971476305788754e-01,2.7573902001847974e-02,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,case_local_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_spans_not_full_tfe,,case_local_bounded_gradient_nonfinal_stage_scalar_value_fit,case_local_bounded_gradient_cap_sweep,"0,1",1,24,8,16,24,16,8,132,24,24,0,4.6691887098091101e+01,2.6042001459760067e-01,4.0212914641008344e-16,1.5441560704596797e-15,2.6205492327193038e-15,4.8763801174322871e-16,2.5971476305788754e-01,9.9999999996751832e-01,5.2364152976339945e-18,9.2601872264400997e-01,8,1.0000000000000000e+00,1.8178137091029887e-07,5.5354295382618419e-08,rank=8;fro=1.817814e-07;max_abs=5.535430e-08,2.8284271247461961e+00,1.0000000000000020e+00,1.0000000000000000e+00,8.6128512370318178e-01,5.0812196930224807e-01,0.0000000000000000e+00,False,True,5.9053913969624968e-16,2.1345458135345947e-18,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,True,True,True,True,True,False,False,9.9729155994877705e-01,1.5441560704596797e-15,1.0000000000000000e+18,9.4188614669219376e+16,8.3356736734165600e+16,1.0616994458532977e+01,1.0000000000000000e+00,2.5971476305788754e-01,2.5971476305788754e-01,False,True,False,False,"This bounded-gradient cap reproduces the local derivative-aware span, but it is still a cap-scaled oracle rather than an analytic full-TFE residual or nonlinear h-sweep.",derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
cylindrical_smooth,0.02,universal_bounded_gradient_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_bounded_gradient_cap_gap_not_full_tfe,,universal_bounded_gradient_nonfinal_stage_scalar_value_fit,all_case_h_bounded_gradient_cap_sweep,"0,1",6,24,8,16,24,16,8,132,16,24,8,1.0496803271373351e+11,2.6042001459760067e-01,2.5971464515498932e-01,9.9729141616207462e-01,9.9993879916202100e-01,9.9172344587259464e-01,2.5971476306639779e-01,1.0000000000002860e+00,5.6547069701932444e-18,9.9999030402162925e-01,8,1.0000000000000000e+00,1.1432606374566444e-09,3.2352835765686957e-10,rank=8;fro=1.143261e-09;max_abs=3.235284e-10,2.8284271247461903e+00,1.0000000000000000e+00,1.0000000000000000e+00,8.0040924391222112e-01,5.9945395341082419e-01,0.0000000000000000e+00,False,True,5.9053528196548588e-16,4.3242544921615753e-21,3.2156011462016375e-10,5.6547617986413359e-18,7.0466756796527945e-17,2.5293403096553380e-12,132,False,False,True,True,True,False,False,9.9729129249413828e-01,2.1507688256271234e-15,1.0000000000000000e+04,9.4188614676889808e+16,8.3356736740976816e+16,1.0616994457668361e-13,1.0616994457668361e-13,2.5971476306639779e-01,2.7573902000505970e-14,False,False,False,False,This bounded-gradient cap is insufficient to reproduce the local derivative-aware tangent span.,derive a bounded analytic derivative-aware coefficient-gradient formula and rerun the nonlinear h-sweep,"The row scales the local derivative-aware correction by min(1, cap/required_gradient_norm), so it is an optimistic cap-feasibility audit for bounded coefficient gradients."
