case,h,status,error_message,residual_norm,newton_iterations,linear_residual_norm,min_jacobian_rank,raw_condition,row_scaled_condition,column_scaled_condition,row_column_scaled_condition,iterative_equilibrated_condition,condition_reduction_raw_to_row_column,condition_reduction_raw_to_iterative,min_singular_value,max_singular_value,dominant_left_stage,dominant_left_stage_fraction,dominant_left_row_family,dominant_left_row_family_fraction,dominant_right_stage,dominant_right_stage_fraction,dominant_right_variable_family,dominant_right_variable_family_fraction,left_fraction_translational_position_weak_defect,left_fraction_rotational_lie_position_weak_defect,left_fraction_translational_velocity_weak_defect,left_fraction_angular_velocity_weak_defect,left_fraction_newton_euler_weak_balance,left_fraction_lower_pair_index3_weak_constraints,right_fraction_lie_position_u,right_fraction_translation_position_r,right_fraction_translation_velocity_v,right_fraction_angular_velocity_w,right_fraction_translation_acceleration_a,right_fraction_angular_acceleration_alpha,right_fraction_lower_pair_lambda,row_families_substituted,stage_rows_substituted,bootstrap_step_count,initial_z0_residual_norm,initial_z0_jacobian_rank,initial_z0_jacobian_condition,initial_z0_norm,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,notes
cylindrical_smooth,0.04,paper_tfe_all_row_consistent_z0_conditioning_quantified_not_accepted,,6.5316565319027653e-13,4,3.9236815935520501e-15,132,6.1222236786115585e+10,1.9840686588911267e+06,1.6034186210962981e+06,6.5435732876060542e+05,6.4776817092603378e+03,9.3560863606547224e+04,9.4512573377283644e+06,2.2112523724180583e-07,1.3537781633803821e+04,stage_0,8.6220095066851032e-01,lower_pair_index3_weak_constraints,9.9999999977683507e-01,stage_2,9.9749224422356120e-01,lower_pair_lambda,8.8347279413809399e-01,1.5908370218554515e-10,5.0265599969236854e-12,5.0981739843461650e-11,2.2869630783982368e-13,7.8441488975911350e-12,9.9999999977683507e-01,1.6167901358810558e-12,5.6384981023892651e-12,9.1694821645284377e-07,2.6223828878727624e-07,9.0596520225403279e-02,2.5929506442742247e-02,8.8347279413809399e-01,6,132,0,4.4087858519822445e-15,20,1.6575151823470364e+01,1.9456826690375223e+01,False,False,This audit localizes the all-row consistent-z0 Jacobian conditioning blocker; it does not recover accepted h-sweep order or close full TFE replacement.,"The first consistent-z0 all-row paper Newton step is solved at each h, then the converged 132x132 Jacobian is equilibrated and decomposed by row/variable families using the smallest singular vectors."
cylindrical_smooth,0.02,paper_tfe_all_row_consistent_z0_conditioning_quantified_not_accepted,,3.2819120039932395e-12,4,6.3132494523051272e-15,132,9.8876804898813855e+11,8.0096732309903186e+06,5.9341126486115661e+06,3.1532077208410185e+06,1.7514599562923035e+04,3.1357529745119868e+05,5.6453934070024595e+07,3.8725424124775127e-08,3.8290462058092096e+04,stage_0,8.6233758167385910e-01,lower_pair_index3_weak_constraints,9.9999999999325295e-01,stage_2,9.9754277959505433e-01,lower_pair_lambda,8.4807732413749437e-01,3.0695766800030776e-12,5.6099809060359684e-14,3.0801042981162676e-12,3.3283805719280124e-14,5.0777587016182779e-13,9.9999999999325295e-01,2.5607825591757872e-13,3.3307583865927586e-13,2.1744389202010581e-07,1.6730144984309812e-07,8.5867483628513111e-02,6.6054807488061459e-02,8.4807732413749437e-01,6,132,0,4.4087858519822445e-15,20,1.6575151823470364e+01,1.9456826690375223e+01,False,False,This audit localizes the all-row consistent-z0 Jacobian conditioning blocker; it does not recover accepted h-sweep order or close full TFE replacement.,"The first consistent-z0 all-row paper Newton step is solved at each h, then the converged 132x132 Jacobian is equilibrated and decomposed by row/variable families using the smallest singular vectors."
cylindrical_smooth,0.01,paper_tfe_all_row_consistent_z0_conditioning_quantified_not_accepted,,7.0334852165820449e-12,4,8.7827737439329266e-15,132,1.5828159241455424e+13,3.2035400586497176e+07,2.4247073658474959e+07,1.3535134488455422e+07,5.0314299571038951e+04,1.1694127793821185e+06,3.1458570180645335e+08,6.8423410418355285e-09,1.0830166359451876e+05,stage_0,8.6239014872104147e-01,lower_pair_index3_weak_constraints,9.9999999999959077e-01,stage_2,9.9755435032046702e-01,lower_pair_lambda,8.4259603417536377e-01,1.7981957612930073e-13,3.8868117110694408e-15,1.9153090184825272e-13,2.2395794113063861e-15,3.1801914264845133e-14,9.9999999999959077e-01,1.7450195897657882e-14,2.0680994264311362e-14,5.4049829090205210e-08,4.5621729571660014e-08,8.5360637857321051e-02,7.2043228295718478e-02,8.4259603417536377e-01,6,132,0,4.4087858519822445e-15,20,1.6575151823470364e+01,1.9456826690375223e+01,False,False,This audit localizes the all-row consistent-z0 Jacobian conditioning blocker; it does not recover accepted h-sweep order or close full TFE replacement.,"The first consistent-z0 all-row paper Newton step is solved at each h, then the converged 132x132 Jacobian is equilibrated and decomposed by row/variable families using the smallest singular vectors."
cylindrical_sharp,0.04,paper_tfe_all_row_consistent_z0_conditioning_quantified_not_accepted,,5.1064524743216585e-13,4,5.2545504133635452e-15,132,6.1085939192190361e+10,1.8621765487664505e+06,1.3387703153319317e+06,7.9258881289432186e+05,6.9662919711483637e+03,7.7071412311663706e+04,8.7687882513658982e+06,2.2161862145168415e-07,1.3537781633854633e+04,stage_0,8.6255235323696200e-01,lower_pair_index3_weak_constraints,9.9999999996430466e-01,stage_2,9.9755819368039533e-01,lower_pair_lambda,5.5196023993030663e-01,5.0932511326599491e-13,2.9767955341795568e-14,2.7651303855306122e-11,2.2556211765523461e-12,5.2491485325945133e-12,9.9999999996430466e-01,2.4709469098922964e-11,3.0622247938251018e-12,5.0006893999967365e-07,4.0393424683630399e-06,4.9366117800231681e-02,3.9866910283028140e-01,5.5196023993030663e-01,6,132,0,5.9415067247857465e-15,20,1.6511184154789674e+01,1.9347419632600847e+01,False,False,This audit localizes the all-row consistent-z0 Jacobian conditioning blocker; it does not recover accepted h-sweep order or close full TFE replacement.,"The first consistent-z0 all-row paper Newton step is solved at each h, then the converged 132x132 Jacobian is equilibrated and decomposed by row/variable families using the smallest singular vectors."
cylindrical_sharp,0.02,paper_tfe_all_row_consistent_z0_conditioning_quantified_not_accepted,,2.8267784499773904e-12,4,4.5447869329169497e-15,132,9.7758443633736792e+11,7.4320406503184931e+06,4.9532676376804961e+06,3.7777049660621430e+06,1.7549679074651787e+04,2.5877733838923796e+05,5.5703835504853226e+07,3.9168444841294246e-08,3.8290462072387920e+04,stage_0,8.6246108544408884e-01,lower_pair_index3_weak_constraints,9.9999999999779488e-01,stage_2,9.9756187471792335e-01,lower_pair_lambda,5.5338722714331534e-01,5.0765725014961243e-15,1.3191190636930741e-16,1.7306768019159902e-12,1.4062234256909345e-13,3.2870234032419175e-13,9.9999999999779488e-01,1.5388589084531002e-12,1.9176694245579851e-13,1.2533365395248997e-07,1.0060066419945717e-06,4.9478923622203762e-02,3.9713271789245425e-01,5.5338722714331534e-01,6,132,0,5.9415067247857465e-15,20,1.6511184154789674e+01,1.9347419632600847e+01,False,False,This audit localizes the all-row consistent-z0 Jacobian conditioning blocker; it does not recover accepted h-sweep order or close full TFE replacement.,"The first consistent-z0 all-row paper Newton step is solved at each h, then the converged 132x132 Jacobian is equilibrated and decomposed by row/variable families using the smallest singular vectors."
cylindrical_sharp,0.01,paper_tfe_all_row_consistent_z0_conditioning_quantified_not_accepted,,4.2920728972795451e-12,4,5.9898493748006196e-15,132,1.5641156949713078e+13,2.9736676805995598e+07,1.9802780657244317e+07,1.5373676373518383e+07,5.0661951078087048e+04,1.0173986084847889e+06,3.0873577935450637e+08,6.9241465925823241e-09,1.0830166359740114e+05,stage_0,8.6244570865784209e-01,lower_pair_index3_weak_constraints,9.9999999999986211e-01,stage_2,9.9756237834167660e-01,lower_pair_lambda,5.5350973190825170e-01,4.2577163508956531e-16,1.1343791324666352e-17,1.0817568976252336e-13,8.7887845300007865e-15,2.0549128368132213e-14,9.9999999999986211e-01,9.6154069966304998e-14,1.1987121881316742e-14,3.1341796029581426e-08,2.5142015036951497e-07,4.9489962432563171e-02,3.9700002289713054e-01,5.5350973190825170e-01,6,132,0,5.9415067247857465e-15,20,1.6511184154789674e+01,1.9347419632600847e+01,False,False,This audit localizes the all-row consistent-z0 Jacobian conditioning blocker; it does not recover accepted h-sweep order or close full TFE replacement.,"The first consistent-z0 all-row paper Newton step is solved at each h, then the converged 132x132 Jacobian is equilibrated and decomposed by row/variable families using the smallest singular vectors."
