case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.7770054819066289e+01,1,16,2.7714299798133224e-01,True,False,False,False,8,132,24,32,8,3.8954007531037782e+03,3.7127280938507345e-01,3.6464473006524034e-01,1.8734455703708192e-01,3.1283829067576036e-01,8.5792626324200261e-01,9.9468851448868734e-01,3.1283829067576030e-01,8.4261029293770184e-01,9.9283700884480275e-01,5.6886231994989267e-01,6.7406137997733683e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",1,24,8,16,24,16,32,32,4.4404846327001457e+02,1,32,6.5331959646358495e-01,True,False,False,False,8,132,24,30,6,2.8565796375171813e+03,3.7127280938507345e-01,3.6464473006524034e-01,2.2928708409008047e-01,2.8353696801972811e-01,7.7757045321620077e-01,9.9301976893939436e-01,2.8353696801972811e-01,7.6368902018260043e-01,9.9117136948579732e-01,1.9690967813345840e-15,6.7406137997733683e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.9596550243755570e+04,1,16,6.0234079786946608e-02,False,True,False,False,8,132,24,32,8,3.0372709651094604e+08,3.7127280938507345e-01,3.6464473006524034e-01,2.9348007781654369e-02,3.6346179111923155e-01,9.9675591377449180e-01,9.9993792404307980e-01,3.6346179111854759e-01,9.7896151274998300e-01,9.9952645863953726e-01,9.3044480274218466e-01,6.7406137997733683e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,32,28,2.1442207308427783e+05,1,32,5.9468176208880064e-01,False,True,False,False,8,132,24,32,8,3.0387662341627097e+08,3.7127280938507345e-01,3.6464473006524034e-01,2.9348802647805802e-02,3.6346172693626505e-01,9.9675573775942505e-01,9.9993792382218205e-01,3.6346172693626505e-01,9.7896133987903500e-01,9.9952645841873045e-01,9.3044384052212048e-01,6.7406137997733683e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,32,32,1.7648416176101193e+07,1,32,2.8361309154878761e-01,True,True,True,False,8,132,24,30,6,1.1378393940732615e+03,3.7127280938507345e-01,3.6464473006524034e-01,2.2761975269939799e-01,2.8487721450721232e-01,7.8124593890673688e-01,9.9215040835468771e-01,2.8487721450721237e-01,7.6729888994307127e-01,9.9030362712227826e-01,1.9853837295710498e-15,6.7406137997733683e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,48,44,2.4682074768076431e+07,1,48,6.5609042020983788e-01,True,True,True,False,8,132,24,30,6,1.1064611286333584e+03,3.7127280938507345e-01,3.6464473006524034e-01,2.3266066387231987e-01,2.8077534551817313e-01,7.6999699260136922e-01,9.9215040731008242e-01,2.8077534551817307e-01,7.5625076337588992e-01,9.9030362607961731e-01,2.2414742304130000e-15,6.7406137997733683e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.7770054819066289e+01,1,16,2.7714299798133224e-01,True,False,False,False,8,132,24,32,8,3.8954007531042107e+03,3.7127280938507345e-01,3.6464473007478193e-01,1.8734455662220115e-01,3.1283829093533516e-01,8.5792626393141014e-01,9.9468851450745288e-01,3.1283829093533516e-01,8.4261029363685047e-01,9.9283700886619919e-01,5.6886232241298462e-01,7.6071816433064978e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",6,24,8,16,24,16,32,32,4.4404846327001457e+02,1,32,6.5331959646358495e-01,True,False,False,False,8,132,24,30,6,2.8565796375171872e+03,3.7127280938507345e-01,3.6464473007478193e-01,2.2928708410525503e-01,2.8353696801972816e-01,7.7757045319585438e-01,9.9301976893672816e-01,2.8353696801972811e-01,7.6368902018260043e-01,9.9117136948579732e-01,1.7079500294785098e-15,7.6071816433064978e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.9596550243755570e+04,1,16,6.0234079786946608e-02,False,True,False,False,8,132,24,32,8,3.0388974720482808e+08,3.7127280938507345e-01,3.6464473007478193e-01,2.9348007900217382e-02,3.6346179111923077e-01,9.9675591374840777e-01,9.9993792404249571e-01,3.6346179111920962e-01,9.7896151275176613e-01,9.9952645863953726e-01,9.3044480275283070e-01,7.6071816433064978e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,32,28,2.1442207308427783e+05,1,32,5.9468176208880064e-01,False,True,False,False,8,132,24,32,8,3.0387662299803442e+08,3.7127280938507345e-01,3.6464473007478193e-01,2.9348802766355812e-02,3.6346172693626505e-01,9.9675573773334314e-01,9.9993792382159796e-01,3.6346172693626505e-01,9.7896133987903500e-01,9.9952645841873056e-01,9.3044384052212048e-01,7.6071816433064978e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,32,32,1.7648416176101193e+07,1,32,2.8361309154878761e-01,True,True,True,False,8,132,24,30,6,1.1378393940763926e+03,3.7127280938507345e-01,3.6464473007478193e-01,2.2761975266611298e-01,2.8487721454601356e-01,7.8124593899270256e-01,9.9215040835202406e-01,2.8487721454601356e-01,7.6729889004757990e-01,9.9030362712227826e-01,2.5840418396649279e-15,7.6071816433064978e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,48,44,2.4682074768076431e+07,1,48,6.5609042020983788e-01,True,True,True,False,8,132,24,30,6,1.1064611286327420e+03,3.7127280938507345e-01,3.6464473007478193e-01,2.3266066388728499e-01,2.8077534551817324e-01,7.6999699258122112e-01,9.9215040730741855e-01,2.8077534551817324e-01,7.5625076337589037e-01,9.9030362607961731e-01,1.8700685228345676e-15,7.6071816433064978e-18,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.7770054819066289e+01,1,16,2.7714299798133224e-01,True,False,False,False,8,132,24,32,8,2.0593090286020815e+03,3.7127280938507345e-01,3.6505364663439654e-01,1.9185209529022473e-01,3.1057517359541364e-01,8.5076584348288009e-01,9.9468851451019968e-01,3.0440838836462436e-01,8.1990488037302178e-01,9.9283641005637369e-01,1.9667000487865668e-01,1.0969092796788381e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",1,24,8,16,24,16,32,32,4.4404846327001457e+02,1,32,6.5331959646358495e-01,True,False,False,False,8,132,24,30,6,2.8565801105163114e+03,3.7127280938507345e-01,3.6505364663439654e-01,2.2993684499716563e-01,2.8353696801972811e-01,7.7669945399474971e-01,9.9301976893594435e-01,2.8353696801972811e-01,7.6368902018260043e-01,9.9117136948579732e-01,2.2529685718845436e-15,1.0969092796788381e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.9596550243755570e+04,1,16,6.0234079786946608e-02,False,True,False,False,8,132,24,32,8,3.0379793104021680e+08,3.7127280938507345e-01,3.6505364663439654e-01,3.4054240815221674e-02,3.6346179111918997e-01,9.9563939292243031e-01,9.9993792404260062e-01,3.6346179110692295e-01,9.7896151271867271e-01,9.9952645863953204e-01,9.3044480256123208e-01,1.0969092796788381e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,32,28,2.1442207308427783e+05,1,32,5.9468176208880064e-01,False,True,False,False,8,132,24,32,8,3.0387666835399157e+08,3.7127280938507345e-01,3.6505364663439654e-01,3.4054925834285953e-02,3.6346172693626505e-01,9.9563921710464154e-01,9.9993792382170288e-01,3.6346172693626505e-01,9.7896133987903500e-01,9.9952645841873045e-01,9.3044384052212048e-01,1.0969092796788381e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,32,32,1.7648416176101193e+07,1,32,2.8361309154878761e-01,True,True,True,False,8,132,24,30,6,1.1378394167152578e+03,3.7127280938507345e-01,3.6505364663439654e-01,2.2827425934328507e-01,2.8487721467736754e-01,7.8037082303871297e-01,9.9215040835124080e-01,2.8487721467736754e-01,7.6729889040137356e-01,9.9030362712227837e-01,2.2357641064839676e-15,1.0969092796788381e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,48,44,2.4682074768076431e+07,1,48,6.5609042020983788e-01,True,True,True,False,8,132,24,30,6,1.1064611581460713e+03,3.7127280938507345e-01,3.6505364663439654e-01,2.3330102929525498e-01,2.8077534551817329e-01,7.6913447682765246e-01,9.9215040730663540e-01,2.8077534551817329e-01,7.5625076337589048e-01,9.9030362607961731e-01,2.2566198349589678e-15,1.0969092796788381e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.7770054819066289e+01,1,16,2.7714299798133224e-01,True,False,False,False,8,132,24,32,8,2.5984792818506389e+03,3.7127280938507345e-01,3.6499396871481160e-01,1.9040816968496704e-01,3.1139255950553740e-01,8.5314439743206905e-01,9.9468851451076368e-01,3.0620132288142016e-01,8.2473403691633385e-01,9.9283672221296437e-01,3.0437152763769992e-01,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",6,24,8,16,24,16,32,32,4.4404846327001457e+02,1,32,6.5331959646358495e-01,True,False,False,False,8,132,24,30,6,2.8565799403090418e+03,3.7127280938507345e-01,3.6499396871481160e-01,2.2984208701708345e-01,2.8353696801972811e-01,7.7682644734677797e-01,9.9301976893591770e-01,2.8353696801972811e-01,7.6368902018260043e-01,9.9117136948579732e-01,1.8369318773528389e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.9596550243755570e+04,1,16,6.0234079786946608e-02,False,True,False,False,8,132,24,32,8,3.0347425904212707e+08,3.7127280938507345e-01,3.6499396871481160e-01,3.3408435980948413e-02,3.6346179111908827e-01,9.9580218379739727e-01,9.9993792404237902e-01,3.6346179106526039e-01,9.7896151260645725e-01,9.9952645863950407e-01,9.3044480193011569e-01,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,32,28,2.1442207308427783e+05,1,32,5.9468176208880064e-01,False,True,False,False,8,132,24,32,8,3.0387671542969561e+08,3.7127280938507345e-01,3.6499396871481160e-01,3.3409134240455211e-02,3.6346172693626505e-01,9.9580200795114027e-01,9.9993792382148128e-01,3.6346172693626505e-01,9.7896133987903500e-01,9.9952645841873056e-01,9.3044384052212037e-01,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,32,32,1.7648416176101193e+07,1,32,2.8361309154878761e-01,True,True,True,False,8,132,24,30,6,1.1378394874142009e+03,3.7127280938507345e-01,3.6499396871481160e-01,2.2817881071661703e-01,2.8487721484547740e-01,7.8049841713430201e-01,9.9215040835121426e-01,2.8487721484547734e-01,7.6729889085416680e-01,9.9030362712227837e-01,2.2514746463744701e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.04,universal_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,48,44,2.4682074768076431e+07,1,48,6.5609042020983788e-01,True,True,True,False,8,132,24,30,6,1.1064612210459441e+03,3.7127280938507345e-01,3.6499396871481160e-01,2.3320763826975319e-01,2.8077534551817318e-01,7.6926023327677850e-01,9.9215040730660886e-01,2.8077534551817318e-01,7.5625076337589026e-01,9.9030362607961731e-01,3.7609692312499613e-15,2.6003532570117728e-19,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
