case,predictor_law,feedback_family,feedback_gain,status,error_message,h_values,reference_h,t_final,reference_completed,steps,source_free_converged_steps,position_errors,velocity_errors,terminal_velocity_values,residual_values,position_order,velocity_order,min_position_velocity_order,max_terminal_velocity,max_residual_norm,min_jacobian_rank,max_raw_jacobian_condition,max_scaled_jacobian_condition,terminal_velocity_closed,smooth_order_ok,terminal_tolerance,smooth_order_floor,row_families_substituted,stage_rows_substituted,source_consistency_rows,endpoint_pose_velocity_predictor_closure_rows,source_free_lower_pair_rows,history_source_block_count,history_source_bootstrap_policy,lower_pair_row_formula,linear_solve_policy,output_policy,start_z0_policy,external_endpoint_source_removed,endpoint_boundary_source_removed,terminal_row_replacement_used,projection_used,target_jacobian_used_for_formula,target_direction_oracle_used,trajectory_h_sweep_present,accepted_h_sweep_present,full_tfe_stage_replacement,conclusion
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p1_z,component_source01historyslope,1.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3913942949292694e-08,4.6505093714880641e-10","3.1243677677614843e-07,8.4171380830831700e-09","8.0296326326148406e-08,1.8565893812113733e-07","5.5276539618995946e-12,8.6991147510296775e-12",6.561146523260447,5.214090687227761,5.214090687227761,1.8565893812113733e-07,8.699114751029677e-12,132,8537037485.077008,4051.4760962376704,False,True,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_order_preserved_terminal_open
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p2_z,component_source01historyslope,2.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4071424531277899e-08,4.5857941049036264e-10","3.0379510905359511e-07,1.2921985844661588e-08","5.7097924015435963e-09,1.3156390713031399e-08","9.8691690890827377e-13,2.2531526596667112e-12",6.586528138137064,4.555198938499333,4.555198938499333,1.31563907130314e-08,2.253152659666711e-12,132,396279408.74222636,20674.896546409807,False,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_tradeoff_row
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p5_z,component_source01historyslope,5.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4083544032233567e-08,4.5809723363447751e-10","3.0319676029194855e-07,1.3321389219030824e-08","1.2503207162359046e-11,2.8766611737993598e-11","1.1242492802326874e-12,1.3767623315541733e-12",6.58844255099968,4.508437891555512,4.508437891555512,2.8766611737993598e-11,1.3767623315541733e-12,132,267135962.2421151,6128.299948595785,False,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_tradeoff_row
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p8_z,component_source01historyslope,8.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4083570481845500e-08,4.5809577423253516e-10","3.0319545987399793e-07,1.3322263778335440e-08","3.0928500503126662e-14,7.1368057369911210e-14","9.5336238677528967e-13,2.6193716511982318e-12",6.588448012731489,4.508336992875065,4.508336992875065,7.136805736991121e-14,2.619371651198232e-12,132,481112908.8294194,10771.762315816055,True,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_terminal_closed_order_limited
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p10_z,component_source01historyslope,10.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4083570238566176e-08,4.5809595913335894e-10","3.0319545664002344e-07,1.3322266045316989e-08","5.7495774133263110e-16,1.2786932338532886e-15","4.9755194691186522e-13,2.5217850425590846e-12",6.588447422456132,4.50833673199082,4.50833673199082,1.2786932338532886e-15,2.5217850425590846e-12,132,252229874.21224424,6192.169807645234,True,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_terminal_closed_order_limited
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p12_z,component_source01historyslope,12.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4083570581901551e-08,4.5809603927463481e-10","3.0319545671364347e-07,1.3322265936561303e-08","4.9306852715612985e-17,7.5376954654626019e-17","5.6681306161972447e-13,2.0401719625558675e-12",6.588447181301004,4.508336744118494,4.508336744118494,7.537695465462602e-17,2.0401719625558675e-12,132,252234377.6369663,6193.422875809551,True,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_terminal_closed_order_limited
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p15_z,component_source01historyslope,15.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4083570938754858e-08,4.5809623723525448e-10","3.0319545655385673e-07,1.3322266052376855e-08","5.6157465277845535e-17,1.2237172523285386e-16","3.7980829593289874e-13,2.4463602494814372e-12",6.588446569536564,4.508336730816284,4.508336730816284,1.2237172523285386e-16,2.446360249481437e-12,132,252248361.6351888,6193.686340490627,True,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_terminal_closed_order_limited
cylindrical_smooth,recurrent_history_velocity_terminal_feedbackcomp_source01historyslope_rel_p20_z,component_source01historyslope,20.0,paper_tfe_lower_pair_recurrent_component_feedback_gain_boundary_tradeoff_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.4083570942726125e-08,4.5809609890524186e-10","3.0319545681372544e-07,1.3322265978931586e-08","1.1950415568164942e-16,1.7273431723698286e-16","1.0658381409000132e-12,2.4707674300966254e-12",6.588447005313104,4.508336740006354,4.508336740006354,1.7273431723698286e-16,2.4707674300966254e-12,132,252413814.95645228,6193.709655674786,True,False,1e-12,5.0,6,132,16,8,24,1,zero_initial_then_stage0_source_estimate,centered_acceleration_source_consistency_plus_recurrent_feedbackcomp_source01historyslope,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,feedback_gain_terminal_closed_order_limited
