case,history_mode,feature_mode,gain,h,status,error_message,bootstrap_step_count,newton_converged,residual_norm,min_jacobian_rank,raw_terminal_endpoint_constraint_norm,raw_terminal_endpoint_velocity_constraint_norm,history_source_norm,source_curvature_norm,candidate_basis_rank,candidate_augmented_rank,candidate_independent_target_rank,candidate_projection_relative_residual,candidate_max_row_relative_residual,candidate_missing_direction_rank,candidate_missing_direction_dominant_variable_family,candidate_missing_direction_dominant_variable_fraction,candidate_missing_direction_stage0_fraction,candidate_missing_direction_stage1_fraction,candidate_missing_direction_stage2_fraction,candidate_spans_terminal_bridge,candidate_closure_value_delta_from_recurrent_norm,candidate_closure_value_delta_from_recurrent_relative,uses_stage2_velocity_feature,target_bridge_used_for_scoring_only,accepted_h_sweep_present,full_tfe_stage_replacement
cylindrical_smooth,zero_initial,curvature_plus_history_delta,100000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,6.446300155101045e-10,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,32,8,0.9737589110860385,0.9993978488209445,8,translation_velocity_v,0.5100579984158176,3.3965804335309556e-15,3.4363537465677834e-15,0.9999999999999932,False,4.386768677080749e-16,0.02243968609131419,True,True,False,False
cylindrical_smooth,zero_initial,curvature_plus_history_delta,1000000000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,6.446300155101045e-10,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,32,8,0.9737507648459894,0.9994020345758423,8,translation_velocity_v,0.5100527709325009,7.314364703789292e-07,7.370018912227286e-07,0.9999985315616386,False,2.2795448608875844e-14,1.1660580913837022,True,True,False,False
cylindrical_smooth,zero_initial,normalized_curvature_plus_history_delta,100000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,6.446300155101045e-10,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,32,8,0.9737589110860385,0.9993978488209445,8,translation_velocity_v,0.5100579984158176,3.396580432273776e-15,3.4363537465363303e-15,0.9999999999999932,False,4.386768677080748e-16,0.022439686091314182,True,True,False,False
cylindrical_smooth,zero_initial,normalized_curvature_plus_history_delta,1000000000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,0,True,6.736947567718541e-13,132,6.446300155101045e-10,2.3374864007605686e-10,0.0,8.056654275011763e-15,24,32,8,0.9737507648459894,0.9994020345758423,8,translation_velocity_v,0.5100527709325009,7.314364703786625e-07,7.370018912224289e-07,0.9999985315616386,False,2.279544860887396e-14,1.1660580913836058,True,True,False,False
cylindrical_smooth,post_one_step,curvature_plus_history_delta,100000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,1.5912781006705557e-07,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,32,8,0.8988734960305059,0.9973079223180564,8,translation_velocity_v,0.5560597169272057,2.6798436425028027e-14,2.705717104718864e-14,0.999999999999946,False,1.2447207646252478e-13,2.8586124514760796,True,True,False,False
cylindrical_smooth,post_one_step,curvature_plus_history_delta,1000000000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,1.5912781006705557e-07,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,32,8,0.8988727990555582,0.9973127945032739,8,translation_velocity_v,0.5560598872625684,4.12958912515234e-08,4.228091668380863e-08,0.9999999164231917,False,1.2455765118543182e-09,28605.777514484576,True,True,False,False
cylindrical_smooth,post_one_step,normalized_curvature_plus_history_delta,100000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,1.5912781006705557e-07,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,32,8,0.8988734960305059,0.9973079223180564,8,translation_velocity_v,0.5560597169272057,2.6798436263831678e-14,2.705717089542437e-14,0.999999999999946,False,1.2447207646250958e-13,2.8586124514757305,True,True,False,False
cylindrical_smooth,post_one_step,normalized_curvature_plus_history_delta,1000000000000.0,0.04,paper_tfe_lower_pair_recurrent_stage2_gradient_differential_audit_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,1.5912781006705557e-07,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,32,8,0.8988727990555582,0.997312794503274,8,translation_velocity_v,0.5560598872625684,4.129589105507066e-08,4.228091695079077e-08,0.9999999164231922,False,1.2455765118541664e-09,28605.77751448109,True,True,False,False
