case,predictor_law,source_law_family,status,error_message,h_values,reference_h,t_final,reference_completed,steps,source_free_converged_steps,position_errors,velocity_errors,terminal_velocity_values,residual_values,position_order,velocity_order,min_position_velocity_order,max_terminal_velocity,max_residual_norm,min_jacobian_rank,max_raw_jacobian_condition,max_scaled_jacobian_condition,terminal_velocity_closed,smooth_order_ok,terminal_tolerance,smooth_order_floor,row_families_substituted,stage_rows_substituted,source_consistency_rows,endpoint_pose_velocity_predictor_closure_rows,source_free_lower_pair_rows,history_source_block_count,history_source_bootstrap_policy,lower_pair_row_formula,linear_solve_policy,output_policy,start_z0_policy,external_endpoint_source_removed,endpoint_boundary_source_removed,terminal_row_replacement_used,projection_used,target_jacobian_used_for_formula,target_direction_oracle_used,trajectory_h_sweep_present,accepted_h_sweep_present,full_tfe_stage_replacement,conclusion
cylindrical_smooth,recurrent_history_velocity_terminal_source0linear_z,one_history_source_law,paper_tfe_lower_pair_recurrent_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3899408993644457e-08,4.6321676426645850e-10","3.1331055529256216e-07,8.1547133103831686e-09","8.7215648498859021e-08,2.0160529974550372e-07","6.8812229809208259e-13,2.4163952929325513e-12",6.566370240224468,5.263815406056709,5.263815406056709,2.0160529974550372e-07,2.4163952929325513e-12,132,159616996.10457045,612.0176090873638,False,True,1e-12,5.0,6,132,16,8,24,1,mixed_one_and_two_history_source_shift_register,centered_acceleration_source_consistency_plus_recurrent_source_history_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
cylindrical_smooth,recurrent_history_velocity_terminal_source0curvature_z,one_history_source_law,paper_tfe_lower_pair_recurrent_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3899409264271569e-08,4.6321687192186724e-10","3.1331055529819312e-07,8.1547132924155798e-09","8.7215648485870075e-08,2.0160529979348496e-07","6.8806685523347269e-13,2.3432597674438632e-12",6.566369913824039,5.263815409261379,5.263815409261379,2.0160529979348496e-07,2.343259767443863e-12,132,159618570.9587341,612.0786891682707,False,True,1e-12,5.0,6,132,16,8,24,1,mixed_one_and_two_history_source_shift_register,centered_acceleration_source_consistency_plus_recurrent_source_history_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
cylindrical_smooth,recurrent_history_velocity_terminal_source0ab2curvature_z,one_history_source_law,paper_tfe_lower_pair_recurrent_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3904401683651408e-08,4.6504963018086203e-10","3.1295371667222974e-07,7.8382849931561528e-09","8.4299945408192674e-08,2.3541733740428753e-07","6.7119570403015021e-13,3.3127142870600114e-12",6.560837086637136,5.3192674707428065,5.3192674707428065,2.3541733740428753e-07,3.3127142870600114e-12,132,154284130.99963215,591.8918589628473,False,True,1e-12,5.0,6,132,16,8,24,1,mixed_one_and_two_history_source_shift_register,centered_acceleration_source_consistency_plus_recurrent_source_history_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
cylindrical_smooth,recurrent_history_velocity_terminal_source01historyslope_z,one_history_source_law,paper_tfe_lower_pair_recurrent_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3899409336164523e-08,4.6321682824871768e-10","3.1331055516884579e-07,8.1547133690775805e-09","8.7215648518371298e-08,2.0160529974213290e-07","6.8816150550347912e-13,2.3432775266054621e-12",6.5663700522073105,5.263815395103078,5.263815395103078,2.016052997421329e-07,2.343277526605462e-12,132,159616768.11084417,611.99362589851,False,True,1e-12,5.0,6,132,16,8,24,1,mixed_one_and_two_history_source_shift_register,centered_acceleration_source_consistency_plus_recurrent_source_history_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
cylindrical_smooth,recurrent_twohistory_velocity_terminal_source0ab3curvature_z,two_history_source_law,paper_tfe_lower_pair_recurrent_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3935391403790524e-08,4.8313777769161042e-10","3.1082197125451850e-07,9.7556423032311097e-09","6.7588069666454491e-08,4.2932483619447421e-07","7.3512388351258527e-13,4.2132673317089032e-12",6.506805071258892,4.993707815971662,4.993707815971662,4.293248361944742e-07,4.213267331708903e-12,132,123649270.30329226,474.6704582869911,False,False,1e-12,5.0,6,132,16,8,24,2,mixed_one_and_two_history_source_shift_register,centered_acceleration_source_consistency_plus_recurrent_source_history_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_twohistory_velocity_terminal_source01historyslopecurvature_z,two_history_source_law,paper_tfe_lower_pair_recurrent_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3911866561290611e-08,4.7086394475213053e-10","3.1245627553686094e-07,7.6367032270506875e-09","8.0714723216258489e-08,2.7706441687923931e-07","6.7977959778786209e-13,1.7004566158103070e-12",6.543156794122675,5.354560546349589,5.354560546349589,2.770644168792393e-07,1.700456615810307e-12,132,147699442.37473482,566.3536780433087,False,True,1e-12,5.0,6,132,16,8,24,2,mixed_one_and_two_history_source_shift_register,centered_acceleration_source_consistency_plus_recurrent_source_history_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
