case,predictor_law,source_law_family,status,error_message,h_values,reference_h,t_final,reference_completed,steps,source_free_converged_steps,position_errors,velocity_errors,terminal_velocity_values,residual_values,position_order,velocity_order,min_position_velocity_order,max_terminal_velocity,max_residual_norm,min_jacobian_rank,max_raw_jacobian_condition,max_scaled_jacobian_condition,terminal_velocity_closed,smooth_order_ok,terminal_tolerance,smooth_order_floor,row_families_substituted,stage_rows_substituted,source_consistency_rows,endpoint_pose_velocity_predictor_closure_rows,source_free_lower_pair_rows,history_source_block_count,history_source_bootstrap_policy,lower_pair_row_formula,linear_solve_policy,output_policy,start_z0_policy,external_endpoint_source_removed,endpoint_boundary_source_removed,terminal_row_replacement_used,projection_used,target_jacobian_used_for_formula,target_direction_oracle_used,trajectory_h_sweep_present,accepted_h_sweep_present,full_tfe_stage_replacement,conclusion
cylindrical_smooth,recurrent_threehistory_velocity_terminal_source0ab4_z,three_history_source_law,paper_tfe_lower_pair_recurrent_three_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3955152232911337e-08,4.9813489851005966e-10","3.0951394555593079e-07,1.4028469301704008e-08","5.7350946878758286e-08,5.4811968220321636e-07","1.3540395789085359e-12,3.3606968800911838e-12",6.463351984142394,4.463574908563982,4.463574908563982,5.481196822032164e-07,3.360696880091184e-12,132,104876099.24740136,402.6690017786557,False,False,1e-12,5.0,6,132,16,8,24,3,three_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_three_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_threehistory_velocity_terminal_source0ab4curvature_z,three_history_source_law,paper_tfe_lower_pair_recurrent_three_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3955152049340550e-08,4.9813497526264778e-10","3.0951394560276526e-07,1.4028469222683030e-08","5.7350946904647723e-08,5.4811968228657626e-07","1.3539789303678866e-12,1.4622621756231717e-12",6.4633517558269205,4.4635749169088506,4.4635749169088506,5.481196822865763e-07,1.4622621756231717e-12,132,104884687.28234506,402.94598066295094,False,False,1e-12,5.0,6,132,16,8,24,3,three_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_three_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_tradeoff_row
cylindrical_smooth,recurrent_threehistory_velocity_terminal_source0historyjerk_z,three_history_source_law,paper_tfe_lower_pair_recurrent_three_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3914579354614964e-08,4.7300877469247227e-10","3.1228018161200911e-07,7.6854582715306398e-09","7.9401736300726733e-08,2.9231761573054383e-07","5.3665632445898334e-13,1.2518316232319074e-12",6.53668922746228,5.344565915517569,5.344565915517569,2.9231761573054383e-07,1.2518316232319074e-12,132,145293729.67088196,557.2007353134591,False,True,1e-12,5.0,6,132,16,8,24,3,three_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_three_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
cylindrical_smooth,recurrent_threehistory_velocity_terminal_source01historyslopejerk_z,three_history_source_law,paper_tfe_lower_pair_recurrent_three_history_source_law_trajectory_screen_not_full_tfe,,"0.04,0.02",0.01,0.04,True,"1,2","1,2","4.3914579421624389e-08,4.7300894821433076e-10","3.1228018175523237e-07,7.6854581767014169e-09","7.9401736178995684e-08,2.9231761567747616e-07","5.3341557351384576e-13,2.0942766606739608e-12",6.536688700415414,5.344565933980353,5.344565933980353,2.9231761567747616e-07,2.0942766606739608e-12,132,145292536.05553344,557.1375975121192,False,True,1e-12,5.0,6,132,16,8,24,3,three_zero_initial_blocks_then_stage0_source_estimate_shift_register,centered_acceleration_source_consistency_plus_recurrent_three_history_source_law_trajectory_screen,iterative_equilibrated,raw_terminal_lobatto_node_no_projection,consistent_initial_acceleration_then_recurrent_terminal_z,True,True,False,False,False,False,False,False,False,source_law_order_preserved_terminal_open
