case,h,reference_h,steps,status,error_message,max_raw_terminal_endpoint_constraint_norm,max_raw_terminal_endpoint_velocity_constraint_norm,max_projected_terminal_endpoint_constraint_norm,max_projected_terminal_endpoint_velocity_constraint_norm,max_velocity_projection_delta_v_norm,max_velocity_projection_delta_w_norm,max_velocity_projection_delta_norm,velocity_projection_reduction_factor,projection_required_for_velocity_gate,output_policy,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,notes
cylindrical_sharp,0.01,0.005,8,paper_tfe_lower_pair_acceleration_projection_dependence_quantified_not_accepted,,5.3325839074413991e-08,1.5665029398240370e-06,5.3325839074413991e-08,9.6623160778243274e-15,2.0902605971759199e-08,1.5494907972476374e-06,1.5496317787434309e-06,1.6212499438092983e+08,True,raw_terminal_paper_output_vs_endpoint_velocity_projected_output,False,False,The acceleration terminal-output diagnostic still uses endpoint velocity projection; a full-TFE stage replacement must close the velocity gate without this projection.,Compares raw terminal paper output against the post-projection terminal state for the same solved acceleration-row stages.
cylindrical_sharp,0.02,0.005,4,paper_tfe_lower_pair_acceleration_projection_dependence_quantified_not_accepted,,1.6649378016720452e-07,4.2513581408092644e-06,1.6649378016720452e-07,1.8981300756775137e-16,5.0773553159250090e-08,4.2064454151282181e-06,4.2067518329649085e-06,2.2397612235777866e+10,True,raw_terminal_paper_output_vs_endpoint_velocity_projected_output,False,False,The acceleration terminal-output diagnostic still uses endpoint velocity projection; a full-TFE stage replacement must close the velocity gate without this projection.,Compares raw terminal paper output against the post-projection terminal state for the same solved acceleration-row stages.
cylindrical_sharp,0.04,0.005,2,paper_tfe_lower_pair_acceleration_projection_dependence_quantified_not_accepted,,3.7957096309292333e-07,7.9937730928109221e-06,3.7957096309292333e-07,1.8909760720949859e-16,3.6343844844584977e-08,7.9201334619167911e-06,7.9202168486495465e-06,4.2273264113568253e+10,True,raw_terminal_paper_output_vs_endpoint_velocity_projected_output,False,False,The acceleration terminal-output diagnostic still uses endpoint velocity projection; a full-TFE stage replacement must close the velocity gate without this projection.,Compares raw terminal paper output against the post-projection terminal state for the same solved acceleration-row stages.
cylindrical_smooth,0.01,0.005,8,paper_tfe_lower_pair_acceleration_projection_dependence_quantified_not_accepted,,1.0816014528291898e-08,9.5074880530042212e-07,1.0816014528291898e-08,5.0941741409922787e-15,1.8898728506842640e-08,9.4350677672189035e-07,9.4369603138897771e-07,1.8663453171925306e+08,True,raw_terminal_paper_output_vs_endpoint_velocity_projected_output,False,False,The acceleration terminal-output diagnostic still uses endpoint velocity projection; a full-TFE stage replacement must close the velocity gate without this projection.,Compares raw terminal paper output against the post-projection terminal state for the same solved acceleration-row stages.
cylindrical_smooth,0.02,0.005,4,paper_tfe_lower_pair_acceleration_projection_dependence_quantified_not_accepted,,4.0947793220410970e-08,1.2960508605482141e-06,4.0947793220410970e-08,1.9861418269862568e-16,4.1155735437630696e-08,1.2849695704597660e-06,1.2856284811589109e-06,6.5254698478145599e+09,True,raw_terminal_paper_output_vs_endpoint_velocity_projected_output,False,False,The acceleration terminal-output diagnostic still uses endpoint velocity projection; a full-TFE stage replacement must close the velocity gate without this projection.,Compares raw terminal paper output against the post-projection terminal state for the same solved acceleration-row stages.
cylindrical_smooth,0.04,0.005,2,paper_tfe_lower_pair_acceleration_projection_dependence_quantified_not_accepted,,1.5913111893078886e-07,4.0208693976508031e-06,1.5913111893078886e-07,1.6175245343694409e-16,2.3500495050537487e-08,3.9831610228461890e-06,3.9832303482460968e-06,2.4858166366040668e+10,True,raw_terminal_paper_output_vs_endpoint_velocity_projected_output,False,False,The acceleration terminal-output diagnostic still uses endpoint velocity projection; a full-TFE stage replacement must close the velocity gate without this projection.,Compares raw terminal paper output against the post-projection terminal state for the same solved acceleration-row stages.
